noun,semantic role,gpt3-davinci_subj_acc,gpt3-davinci_subj_avg_LL_delta,gpt3-davinci_obj_acc,gpt3-davinci_obj_avg_LL_delta,gpt3-babbage_subj_acc,gpt3-babbage_subj_avg_LL_delta,gpt3-babbage_obj_acc,gpt3-babbage_obj_avg_LL_delta,text-davinci-001_subj_acc,text-davinci-001_subj_avg_LL_delta,text-davinci-001_obj_acc,text-davinci-001_obj_avg_LL_delta,bloom-1b1_subj_acc,bloom-1b1_subj_avg_LL_delta,bloom-1b1_obj_acc,bloom-1b1_obj_avg_LL_delta,bloom-3b_subj_acc,bloom-3b_subj_avg_LL_delta,bloom-3b_obj_acc,bloom-3b_obj_avg_LL_delta,gpt2-x_subj_acc,gpt2-x_subj_avg_LL_delta,gpt2-x_obj_acc,gpt2-x_obj_avg_LL_delta,bloom-560m_subj_acc,bloom-560m_subj_avg_LL_delta,bloom-560m_obj_acc,bloom-560m_obj_avg_LL_delta,gpt3-ada_subj_acc,gpt3-ada_subj_avg_LL_delta,gpt3-ada_obj_acc,gpt3-ada_obj_avg_LL_delta,gpt3-curie_subj_acc,gpt3-curie_subj_avg_LL_delta,gpt3-curie_obj_acc,gpt3-curie_obj_avg_LL_delta,text-davinci-003_subj_acc,text-davinci-003_subj_avg_LL_delta,text-davinci-003_obj_acc,text-davinci-003_obj_avg_LL_delta,gpt2-medium_subj_acc,gpt2-medium_subj_avg_LL_delta,gpt2-medium_obj_acc,gpt2-medium_obj_avg_LL_delta,gpt2-xl_subj_acc,gpt2-xl_subj_avg_LL_delta,gpt2-xl_obj_acc,gpt2-xl_obj_avg_LL_delta,bloom-1b7_subj_acc,bloom-1b7_subj_avg_LL_delta,bloom-1b7_obj_acc,bloom-1b7_obj_avg_LL_delta,text-ada-001_subj_acc,text-ada-001_subj_avg_LL_delta,text-ada-001_obj_acc,text-ada-001_obj_avg_LL_delta,gpt2-large_subj_acc,gpt2-large_subj_avg_LL_delta,gpt2-large_obj_acc,gpt2-large_obj_avg_LL_delta,text-curie-001_subj_acc,text-curie-001_subj_avg_LL_delta,text-curie-001_obj_acc,text-curie-001_obj_avg_LL_delta,text-babbage-001_subj_acc,text-babbage-001_subj_avg_LL_delta,text-babbage-001_obj_acc,text-babbage-001_obj_avg_LL_delta,bloom-7b1_subj_acc,bloom-7b1_subj_avg_LL_delta,bloom-7b1_obj_acc,bloom-7b1_obj_avg_LL_delta
code,patient,1.0,2.05744935,0.0,0.5389404296875,0.0,-0.3189372649999999,0.0,0.5389404296875,1.0,9.612904887,0.0,0.5389404296875,1.0,1.1876220703125,0.0,0.5389404296875,1.0,2.389862060546875,0.0,0.5389404296875,0.0,-0.3417434692382812,0.0,0.5389404296875,0.5,-0.25,0.0,0.5389404296875,0.0,-3.7580869535,0.0,0.5389404296875,1.0,0.328653355,0.0,0.5389404296875,1.0,17.079014586025,0.0,0.5389404296875,0.0,-0.4454574286937712,0.0,0.5389404296875,1.0,1.3153963088989258,0.0,0.5389404296875,1.0,0.46875,0.0,0.5389404296875,1.0,1.7863540225,0.0,0.5389404296875,1.0,1.517958171665669,0.0,0.5389404296875,1.0,1.56510616,0.0,0.5389404296875,1.0,3.6393812935,0.0,0.5389404296875,1.0,0.5623779296875,0.0,0.5389404296875
comedian,agent,1.0,2.5662195000000003,0.0,0.56298828125,1.0,0.60152812,0.0,0.56298828125,1.0,7.9467610224,0.0,0.56298828125,0.0,-0.46875,0.0,0.56298828125,1.0,2.203125,0.0,0.56298828125,1.0,1.2690888047218316,0.0,0.56298828125,0.0,-1.000244140625,0.0,0.56298828125,0.0,-2.23947938,0.0,0.56298828125,0.0,-0.49580195,0.0,0.56298828125,1.0,19.18142591066,0.0,0.56298828125,0.0,-0.2826194763183595,0.0,0.56298828125,1.0,1.2840834259986875,0.0,0.56298828125,1.0,0.3125,0.0,0.56298828125,1.0,2.36031803,0.0,0.56298828125,1.0,1.3656711876392365,0.0,0.56298828125,0.0,-0.42881015,0.0,0.56298828125,1.0,5.104627292,0.0,0.56298828125,1.0,0.609130859375,0.0,0.56298828125
concerto,patient,1.0,1.78874195,0.0,0.890869140625,1.0,0.28655424,0.0,0.890869140625,1.0,6.1890153364,0.0,0.890869140625,0.0,-0.265625,0.0,0.890869140625,1.0,2.781494140625,0.0,0.890869140625,1.0,0.47137451171875,0.0,0.890869140625,0.0,-0.75,0.0,0.890869140625,0.0,-3.23742656,0.0,0.890869140625,1.0,0.1259555999999999,0.0,0.890869140625,1.0,13.4331882862,0.0,0.890869140625,0.0,-0.0707740783691406,0.0,0.890869140625,1.0,1.0673437118530271,0.0,0.890869140625,1.0,0.531494140625,0.0,0.890869140625,1.0,1.6788156200000002,0.0,0.890869140625,1.0,1.8115759193897247,0.0,0.890869140625,1.0,0.5101852600000001,0.0,0.890869140625,1.0,6.0107508130000005,0.0,0.890869140625,1.0,0.703125,0.0,0.890869140625
confectioner,agent,1.0,1.1924050133333337,0.0,0.3854166666666667,0.0,-0.5733591133333333,0.0,0.3854166666666667,1.0,6.079324852766667,0.0,0.3854166666666667,0.0,-0.63037109375,0.0,0.3854166666666667,1.0,1.8076171875,0.0,0.3854166666666667,0.0,-0.7280248006184896,0.0,0.3854166666666667,0.0,-1.1668294270833333,0.0,0.3854166666666667,0.0,-4.1939806373333335,0.0,0.3854166666666667,0.0,-0.5891742766666667,0.0,0.3854166666666667,1.0,17.96228296595,0.0,0.3854166666666667,0.0,-0.5645879109700521,0.0,0.3854166666666667,1.0,0.4820400873819987,0.0,0.3854166666666667,1.0,0.2083333333333333,0.0,0.3854166666666667,0.0,-4.895185359766667,0.0,0.3854166666666667,0.0,-0.0822664896647134,0.0,0.3854166666666667,0.0,-0.9734409200000002,0.0,0.3854166666666667,1.0,1.26299702,0.0,0.3854166666666667,1.0,0.4480794270833333,0.0,0.3854166666666667
container,patient,0.0,-0.1660886349999999,0.0,0.28125,0.0,-0.69060904,0.0,0.28125,1.0,6.720534902,0.0,0.28125,1.0,0.3125,0.0,0.28125,1.0,2.7259063720703125,0.0,0.28125,0.0,-0.8205375522375107,0.0,0.28125,0.0,-1.37493896484375,0.0,0.28125,0.0,-3.660294073,0.0,0.28125,0.0,-0.63309864,0.0,0.28125,1.0,17.692155205825,0.0,0.28125,0.0,-0.2617187500000001,0.0,0.28125,1.0,0.6213226318359375,0.0,0.28125,1.0,0.3125,0.0,0.28125,0.0,-4.6034887058,0.0,0.28125,1.0,0.324343204498291,0.0,0.28125,1.0,0.0341974299999999,0.0,0.28125,1.0,4.642018634,0.0,0.28125,1.0,0.5390625,0.0,0.28125
convertible,patient,1.0,0.7176099533333332,0.0,0.1666666666666666,0.0,-0.0431773333333333,0.0,0.1666666666666666,1.0,5.162067779333333,0.0,0.1666666666666666,1.0,0.28125,0.0,0.1666666666666666,1.0,1.8962809244791667,0.0,0.1666666666666666,0.0,-0.8566487630208334,0.0,0.1666666666666666,0.0,-0.583251953125,0.0,0.1666666666666666,0.0,-3.144741585666667,0.0,0.1666666666666666,0.0,-0.4036413433333334,0.0,0.1666666666666666,1.0,18.89742559636,0.0,0.1666666666666666,0.0,-1.02285764614741,0.0,0.1666666666666666,1.0,0.4088312784830728,0.0,0.1666666666666666,1.0,0.4375,0.0,0.1666666666666666,0.3333333333333333,-0.4135932733333333,0.0,0.1666666666666666,1.0,0.6617981294790903,0.0,0.1666666666666666,0.0,-0.5244739733333333,0.0,0.1666666666666666,1.0,5.480694272333333,0.0,0.1666666666666666,1.0,0.2447916666666666,0.0,0.1666666666666666
cook,agent,1.0,2.006955475,0.0,0.2578125,0.0,-0.2383391166666666,0.0,0.2578125,1.0,5.916604666083334,0.0,0.2578125,0.0,-0.4452718098958333,0.0,0.2578125,1.0,1.9793802897135415,0.0,0.2578125,0.0,-0.3379198710123698,0.0,0.2578125,0.0,-1.33319091796875,0.0,0.2578125,0.0,-4.2991417705,0.0,0.2578125,0.0,-0.59308146,0.0,0.2578125,1.0,18.240477992718336,0.0,0.2578125,0.0,-0.3145014345645905,0.0,0.2578125,1.0,0.6340144375960032,0.0,0.2578125,0.6666666666666666,0.0520833333333333,0.0,0.2578125,0.0,-4.709608806083334,0.0,0.2578125,1.0,0.5716958045959472,0.0,0.2578125,0.0,-1.050092575,0.0,0.2578125,1.0,2.694905327666667,0.0,0.2578125,1.0,0.2682291666666667,0.0,0.2578125
cotton,patient,0.75,0.1012573074999999,0.25,0.12109375,0.0,-0.7845908149999998,0.25,0.12109375,1.0,4.581776904,0.25,0.12109375,0.25,-0.11328125,0.25,0.12109375,1.0,2.2499923706054688,0.25,0.12109375,0.0,-1.2878398820757866,0.25,0.12109375,0.0,-1.0623779296875,0.25,0.12109375,0.0,-3.209685015,0.25,0.12109375,0.75,-0.0419501975,0.25,0.12109375,1.0,5.2494360195,0.25,0.12109375,0.0,-0.4856357723474502,0.25,0.12109375,1.0,0.7558088079094887,0.25,0.12109375,1.0,0.515625,0.25,0.12109375,0.0,-2.35797111125,0.25,0.12109375,1.0,0.4804194048047065,0.25,0.12109375,0.5,-0.40511669,0.25,0.12109375,1.0,2.354157788,0.25,0.12109375,0.75,0.33197021484375,0.25,0.12109375
countertop,patient,0.0,-0.6525995766666667,0.0,0.1614583333333333,0.0,-0.2702478166666666,0.0,0.1614583333333333,1.0,7.029817936666667,0.0,0.1614583333333333,1.0,0.6040852864583334,0.0,0.1614583333333333,1.0,2.52557373046875,0.0,0.1614583333333333,1.0,0.4712778528531391,0.0,0.1614583333333333,0.0,-0.7500813802083334,0.0,0.1614583333333333,0.0,-2.306852908666667,0.0,0.1614583333333333,0.0,-0.4967974733333333,0.0,0.1614583333333333,1.0,14.061299292553334,0.0,0.1614583333333333,0.0,-0.5318577885627748,0.0,0.1614583333333333,1.0,0.6060126423835754,0.0,0.1614583333333333,1.0,0.4895833333333333,0.0,0.1614583333333333,1.0,0.3603566666666666,0.0,0.1614583333333333,1.0,1.520755762855212,0.0,0.1614583333333333,0.3333333333333333,-0.0150069799999999,0.0,0.1614583333333333,1.0,3.671157367,0.0,0.1614583333333333,1.0,0.4012044270833333,0.0,0.1614583333333333
crate,patient,0.0,-0.2869845699999999,0.0,0.265625,0.0,-0.637429955,0.0,0.265625,1.0,5.08184913,0.0,0.265625,1.0,0.203125,0.0,0.265625,1.0,2.023681640625,0.0,0.265625,0.0,-0.6630516350269318,0.0,0.265625,0.0,-1.1251220703125,0.0,0.265625,0.0,-3.526792307,0.0,0.265625,0.0,-0.8411369599999999,0.0,0.265625,1.0,16.223857886799998,0.0,0.265625,0.0,-0.5852318108081817,0.0,0.265625,1.0,0.6479883342981339,0.0,0.265625,1.0,0.390625,0.0,0.265625,0.0,-1.609545605,0.0,0.265625,1.0,0.7383189052343369,0.0,0.265625,0.0,-0.826636215,0.0,0.265625,1.0,3.801663727,0.0,0.265625,1.0,0.5704345703125,0.0,0.265625
cushion,patient,0.0,-1.3795305525,0.5,-0.03125,0.0,-1.0552783075,0.5,-0.03125,1.0,3.48693765525,0.5,-0.03125,1.0,0.1171875,0.5,-0.03125,1.0,2.011932373046875,0.5,-0.03125,0.0,-0.7094016075134277,0.5,-0.03125,0.0,-0.9373779296875,0.5,-0.03125,0.0,-3.67082284625,0.5,-0.03125,0.0,-0.6997874975,0.5,-0.03125,1.0,13.52448396195,0.5,-0.03125,0.0,-0.8506632000207901,0.5,-0.03125,0.75,0.0649340152740478,0.5,-0.03125,1.0,0.296875,0.5,-0.03125,0.0,-3.06820465275,0.5,-0.03125,0.25,-0.0584161281585693,0.5,-0.03125,0.0,-0.92270206,0.5,-0.03125,1.0,1.4558822774999998,0.5,-0.03125,0.75,0.1171875,0.5,-0.03125
cut,patient,1.0,1.4584171475,0.75,-0.1796875,0.0,-0.86374378,0.75,-0.1796875,1.0,3.83935700025,0.75,-0.1796875,0.0,-0.3359375,0.75,-0.1796875,1.0,1.19140625,0.75,-0.1796875,0.0,-0.5094699859619141,0.75,-0.1796875,0.0,-0.93768310546875,0.75,-0.1796875,0.0,-3.27941368925,0.75,-0.1796875,0.0,-0.5885200075,0.75,-0.1796875,1.0,9.8487810287975,0.75,-0.1796875,0.5,0.042572021484375,0.75,-0.1796875,1.0,0.8711462318897247,0.75,-0.1796875,1.0,0.60162353515625,0.75,-0.1796875,0.0,-2.26914294475,0.75,-0.1796875,0.25,-0.6184802055358887,0.75,-0.1796875,0.0,-1.2609982275,0.75,-0.1796875,1.0,2.4527478525,0.75,-0.1796875,0.75,0.26171875,0.75,-0.1796875
dancer,agent,1.0,2.1233198900000003,0.0,0.64013671875,0.0,-0.10594364,0.0,0.64013671875,1.0,5.7212899575,0.0,0.64013671875,0.0,-0.46875,0.0,0.64013671875,1.0,2.31207275390625,0.0,0.64013671875,1.0,0.38763427734375,0.0,0.64013671875,0.0,-1.5003662109375,0.0,0.64013671875,0.0,-2.67093819,0.0,0.64013671875,0.0,-0.3645858599999999,0.0,0.64013671875,1.0,18.93894071676,0.0,0.64013671875,0.0,-0.3050193786621094,0.0,0.64013671875,1.0,1.7516279220581057,0.0,0.64013671875,1.0,0.25,0.0,0.64013671875,1.0,2.48905911,0.0,0.64013671875,1.0,1.4409027099609375,0.0,0.64013671875,0.0,-0.01604667,0.0,0.64013671875,1.0,5.164500959,0.0,0.64013671875,1.0,0.60888671875,0.0,0.64013671875
dealer,agent,1.0,1.8030532533333328,0.0,0.5677083333333334,1.0,0.2570847,0.0,0.5677083333333334,1.0,9.965198195,0.0,0.5677083333333334,1.0,0.6771647135416666,0.0,0.5677083333333334,1.0,2.1616007486979165,0.0,0.5677083333333334,0.0,-0.3324432373046875,0.0,0.5677083333333334,0.3333333333333333,-0.1666666666666666,0.0,0.5677083333333334,0.0,-2.3965072566666668,0.0,0.5677083333333334,0.0,-0.49573923,0.0,0.5677083333333334,1.0,20.21327159125333,0.0,0.5677083333333334,0.0,-0.5404014786084493,0.0,0.5677083333333334,1.0,1.539666200677554,0.0,0.5677083333333334,0.3333333333333333,-0.0208333333333333,0.0,0.5677083333333334,0.6666666666666666,0.2520879466666666,0.0,0.5677083333333334,1.0,1.7664146423339844,0.0,0.5677083333333334,0.0,-0.0962023533333333,0.0,0.5677083333333334,1.0,4.280386936666667,0.0,0.5677083333333334,1.0,0.6248372395833334,0.0,0.5677083333333334
dish,patient,0.0,-0.669437775,0.5,0.0703125,0.0,-0.56388435,0.5,0.0703125,1.0,2.470654795,0.5,0.0703125,1.0,0.3125,0.5,0.0703125,1.0,2.468292236328125,0.5,0.0703125,0.0,-0.188846617937088,0.5,0.0703125,0.0,-0.9996337890625,0.5,0.0703125,0.0,-2.48497387,0.5,0.0703125,0.0,-0.49684056,0.5,0.0703125,1.0,15.232664136675,0.5,0.0703125,0.0,-0.4652023017406463,0.5,0.0703125,1.0,1.1673412173986435,0.5,0.0703125,1.0,0.5936279296875,0.5,0.0703125,0.0,-2.7610262115,0.5,0.0703125,1.0,1.4652147144079208,0.5,0.0703125,0.0,-0.5927213349999999,0.5,0.0703125,1.0,4.490625273499999,0.5,0.0703125,1.0,0.34375,0.5,0.0703125
doctor,agent,1.0,1.614907635,0.0,0.4609375,0.5,-0.03188895,0.0,0.4609375,1.0,9.528719188,0.0,0.4609375,0.0,-0.6641845703125,0.0,0.4609375,1.0,1.773590087890625,0.0,0.4609375,0.0,-2.3008842766284943,0.0,0.4609375,0.0,-1.749755859375,0.0,0.4609375,0.0,-4.540200469,0.0,0.4609375,0.0,-0.1608857699999999,0.0,0.4609375,1.0,19.979396975630003,0.0,0.4609375,1.0,0.0790443420410156,0.0,0.4609375,1.0,1.0661983489990234,0.0,0.4609375,0.5,-0.046875,0.0,0.4609375,1.0,0.6816607149999999,0.0,0.4609375,1.0,0.6122880280017853,0.0,0.4609375,1.0,0.4713670299999999,0.0,0.4609375,1.0,2.080819055,0.0,0.4609375,1.0,0.5391845703125,0.0,0.4609375
dough,patient,0.0,-0.4408169333333333,0.3333333333333333,-0.0104166666666666,0.0,-0.7931690933333333,0.3333333333333333,-0.0104166666666666,1.0,2.0572730686666665,0.3333333333333333,-0.0104166666666666,1.0,0.3645833333333333,0.3333333333333333,-0.0104166666666666,1.0,2.3588663736979165,0.3333333333333333,-0.0104166666666666,0.0,-1.4061330159505208,0.3333333333333333,-0.0104166666666666,0.0,-0.583251953125,0.3333333333333333,-0.0104166666666666,0.0,-3.4612647983333336,0.3333333333333333,-0.0104166666666666,0.0,-0.5933743533333334,0.3333333333333333,-0.0104166666666666,1.0,13.005594344640002,0.3333333333333333,-0.0104166666666666,0.0,-0.985867847998937,0.3333333333333333,-0.0104166666666666,1.0,0.4916909535725911,0.3333333333333333,-0.0104166666666666,1.0,0.6563313802083334,0.3333333333333333,-0.0104166666666666,0.0,-4.710612950433333,0.3333333333333333,-0.0104166666666666,1.0,1.5918149948120115,0.3333333333333333,-0.0104166666666666,0.0,-1.7499515766666665,0.3333333333333333,-0.0104166666666666,1.0,2.001404545,0.3333333333333333,-0.0104166666666666,1.0,0.234375,0.3333333333333333,-0.0104166666666666
dressmaker,agent,1.0,1.461719335,0.0,0.31634521484375,0.0,-0.657204875,0.0,0.31634521484375,1.0,5.530578774775,0.0,0.31634521484375,0.0,-0.72674560546875,0.0,0.31634521484375,1.0,1.566436767578125,0.0,0.31634521484375,1.0,1.089710220694542,0.0,0.31634521484375,0.0,-1.1251220703125,0.0,0.31634521484375,0.0,-4.587087578,0.0,0.31634521484375,0.0,-0.55400854,0.0,0.31634521484375,1.0,18.3299458240325,0.0,0.31634521484375,0.5,-0.0579032897949218,0.0,0.31634521484375,1.0,0.7537462636828423,0.0,0.31634521484375,0.0,-0.1875,0.0,0.31634521484375,0.0,-2.4921077715,0.0,0.31634521484375,0.75,0.4096641615033149,0.0,0.31634521484375,0.0,-0.992482725,0.0,0.31634521484375,1.0,2.4284525145,0.0,0.31634521484375,1.0,0.41790771484375,0.0,0.31634521484375
driver,agent,1.0,2.32135623,0.0,0.4933035714285714,1.0,0.4732919871428572,0.0,0.4933035714285714,1.0,7.885849572342857,0.0,0.4933035714285714,1.0,0.2276785714285714,0.0,0.4933035714285714,1.0,1.9554617745535716,0.0,0.4933035714285714,0.0,-1.7618550147329055,0.0,0.4933035714285714,0.0,-0.7144252232142857,0.0,0.4933035714285714,0.0,-3.451270125857143,0.0,0.4933035714285714,0.0,-0.4435849557142856,0.0,0.4933035714285714,1.0,20.395951791091427,0.0,0.4933035714285714,0.0,-0.4842344096728733,0.0,0.4933035714285714,1.0,0.5619216774191175,0.0,0.4933035714285714,0.8571428571428571,0.0357142857142857,0.0,0.4933035714285714,0.7142857142857143,0.5270519257142857,0.0,0.4933035714285714,1.0,0.7252690281186785,0.0,0.4933035714285714,0.0,-0.9024873857142858,0.0,0.4933035714285714,1.0,5.534023318285714,0.0,0.4933035714285714,1.0,0.5312848772321429,0.0,0.4933035714285714
drug,patient,1.0,0.97554454,0.0,0.4115397135416667,0.0,-0.3431656999999999,0.0,0.4115397135416667,1.0,7.740644418766666,0.0,0.4115397135416667,1.0,0.8851725260416666,0.0,0.4115397135416667,1.0,2.09869384765625,0.0,0.4115397135416667,0.0,-0.2813631693522134,0.0,0.4115397135416667,0.0,-0.9165852864583334,0.0,0.4115397135416667,0.0,-2.896290951333333,0.0,0.4115397135416667,0.0,-0.3275941366666666,0.0,0.4115397135416667,1.0,16.104524697573336,0.0,0.4115397135416667,0.0,-0.1269073486328125,0.0,0.4115397135416667,1.0,1.2899933159351349,0.0,0.4115397135416667,1.0,0.458251953125,0.0,0.4115397135416667,0.0,-0.8957134133333332,0.0,0.4115397135416667,1.0,2.1438347150882087,0.0,0.4115397135416667,1.0,0.5828143466666668,0.0,0.4115397135416667,1.0,3.877914463333333,0.0,0.4115397135416667,1.0,0.4688313802083333,0.0,0.4115397135416667
drummer,agent,1.0,1.79359025,0.0,0.1953125,1.0,0.356547365,0.0,0.1953125,1.0,6.5500401547500005,0.0,0.1953125,0.0,-0.921875,0.0,0.1953125,1.0,2.195556640625,0.0,0.1953125,0.0,-0.4373893439769744,0.0,0.1953125,0.0,-1.50018310546875,0.0,0.1953125,0.0,-4.49048986,0.0,0.1953125,0.0,-0.3753748799999999,0.0,0.1953125,1.0,19.712672144425,0.0,0.1953125,0.0,-0.7984428554773331,0.0,0.1953125,1.0,0.6916427612304686,0.0,0.1953125,1.0,0.09375,0.0,0.1953125,0.0,-5.404627065,0.0,0.1953125,0.0,-0.7477688789367675,0.0,0.1953125,0.0,-0.50985679,0.0,0.1953125,1.0,4.9819106745,0.0,0.1953125,1.0,0.3515625,0.0,0.1953125
duffle,patient,1.0,0.1349890049999999,0.5,0.15625,0.0,-0.39667415,0.5,0.15625,1.0,5.2332793235,0.5,0.15625,1.0,0.421875,0.5,0.15625,1.0,2.2733154296875,0.5,0.15625,0.0,-0.582820862531662,0.5,0.15625,0.0,-1.124755859375,0.5,0.15625,0.0,-3.5344171330000007,0.5,0.15625,0.0,-0.56358048,0.5,0.15625,1.0,15.5331007876,0.5,0.15625,0.0,-0.6557216644287109,0.5,0.15625,1.0,0.20664644241333,0.5,0.15625,1.0,0.4530029296875,0.5,0.15625,0.0,-1.8877125615,0.5,0.15625,0.5,-0.0256318747997284,0.5,0.15625,0.0,-0.55170455,0.5,0.15625,1.0,3.679794145,0.5,0.15625,1.0,0.5313720703125,0.5,0.15625
essay,patient,0.5,0.06675675,0.0,0.6209716796875,1.0,0.1886387175,0.0,0.6209716796875,0.5,0.3894700749999999,0.0,0.6209716796875,1.0,0.265625,0.0,0.6209716796875,1.0,1.851531982421875,0.0,0.6209716796875,1.0,0.8326530605554581,0.0,0.6209716796875,0.0,-0.4998779296875,0.0,0.6209716796875,0.0,-4.11057981475,0.0,0.6209716796875,0.0,-0.1950020724999999,0.0,0.6209716796875,1.0,12.4612441817,0.0,0.6209716796875,1.0,0.5938720703125,0.0,0.6209716796875,1.0,1.1269166469573977,0.0,0.6209716796875,1.0,0.83575439453125,0.0,0.6209716796875,0.25,-0.9398541175,0.0,0.6209716796875,1.0,0.5757345929741859,0.0,0.6209716796875,1.0,0.591597555,0.0,0.6209716796875,1.0,5.31116639925,0.0,0.6209716796875,1.0,0.69921875,0.0,0.6209716796875
essayist,agent,1.0,1.65615698,0.0,0.882568359375,1.0,0.4335928249999999,0.0,0.882568359375,1.0,8.145184079,0.0,0.882568359375,1.0,0.2265625,0.0,0.882568359375,1.0,2.32037353515625,0.0,0.882568359375,1.0,2.420337773859501,0.0,0.882568359375,0.0,-0.7498779296875,0.0,0.882568359375,0.0,-3.43493275,0.0,0.882568359375,0.0,-0.0922422249999999,0.0,0.882568359375,1.0,18.381950216950003,0.0,0.882568359375,1.0,0.5008106529712676,0.0,0.882568359375,1.0,1.0273528248071673,0.0,0.882568359375,1.0,0.6248779296875,0.0,0.882568359375,0.5,0.5109424750000001,0.0,0.882568359375,1.0,0.7353649288415909,0.0,0.882568359375,1.0,0.53502055,0.0,0.882568359375,1.0,4.209347638,0.0,0.882568359375,1.0,1.0701904296875,0.0,0.882568359375
fabric,patient,0.4,-0.0138188679999999,0.05,0.21796875,0.0,-0.9832042625,0.05,0.21796875,1.0,5.970134864835001,0.05,0.21796875,0.95,0.22734375,0.05,0.21796875,1.0,2.342204284667969,0.05,0.21796875,0.1,-0.2780811309814453,0.05,0.21796875,0.0,-0.8000244140625,0.05,0.21796875,0.0,-3.3404383989000004,0.05,0.21796875,0.15,-0.1537734979999999,0.05,0.21796875,1.0,10.4747737546735,0.05,0.21796875,0.0,-0.3649682939052582,0.05,0.21796875,1.0,0.927608671784401,0.05,0.21796875,1.0,0.48907470703125,0.05,0.21796875,0.45,-0.0683185897999999,0.05,0.21796875,0.7,0.1399498894810676,0.05,0.21796875,0.75,0.0746554295,0.05,0.21796875,1.0,3.792320611349999,0.05,0.21796875,0.95,0.36639404296875,0.05,0.21796875
fillet,patient,1.0,0.2372918133333332,0.6666666666666666,-0.0625,0.0,-0.1322440899999999,0.6666666666666666,-0.0625,1.0,1.7581634266666668,0.6666666666666666,-0.0625,0.0,-0.375,0.6666666666666666,-0.0625,1.0,1.9010416666666667,0.6666666666666666,-0.0625,0.0,-1.039507528146108,0.6666666666666666,-0.0625,0.0,-1.2500813802083333,0.6666666666666666,-0.0625,0.0,-4.057154225000001,0.6666666666666666,-0.0625,0.0,-0.6342690999999999,0.6666666666666666,-0.0625,1.0,9.501168394666664,0.6666666666666666,-0.0625,0.0,-1.0256093442440033,0.6666666666666666,-0.0625,1.0,0.784669558207194,0.6666666666666666,-0.0625,1.0,0.1770833333333333,0.6666666666666666,-0.0625,0.0,-3.240264271,0.6666666666666666,-0.0625,1.0,1.7129764854907987,0.6666666666666666,-0.0625,0.0,-1.4742070216666665,0.6666666666666666,-0.0625,1.0,2.898188409333333,0.6666666666666666,-0.0625,1.0,0.1458333333333333,0.6666666666666666,-0.0625
fish,patient,1.0,0.5735704733333334,0.3333333333333333,0.0520833333333333,0.0,-0.5382583033333334,0.3333333333333333,0.0520833333333333,1.0,1.4510452633333333,0.3333333333333333,0.0520833333333333,1.0,0.0625,0.3333333333333333,0.0520833333333333,1.0,2.0887654622395835,0.3333333333333333,0.0520833333333333,0.0,-1.1013259689013164,0.3333333333333333,0.0520833333333333,0.0,-1.500244140625,0.3333333333333333,0.0520833333333333,0.0,-3.616922841333334,0.3333333333333333,0.0520833333333333,0.0,-0.6180515333333334,0.3333333333333333,0.0520833333333333,1.0,16.950269596243334,0.3333333333333333,0.0520833333333333,0.0,-0.875569631656011,0.3333333333333333,0.0520833333333333,1.0,1.2778298159440358,0.3333333333333333,0.0520833333333333,0.6666666666666666,0.0729166666666666,0.3333333333333333,0.0520833333333333,0.0,-3.0720810533333336,0.3333333333333333,0.0520833333333333,1.0,1.0100971659024556,0.3333333333333333,0.0520833333333333,0.0,-1.307330765,0.3333333333333333,0.0520833333333333,1.0,2.7098847313333336,0.3333333333333333,0.0520833333333333,1.0,0.2447916666666666,0.3333333333333333,0.0520833333333333
floor,patient,0.0,-0.7276966833333333,0.0,0.15625,0.0,-0.2173945066666666,0.0,0.15625,1.0,6.443977606333333,0.0,0.15625,1.0,0.8282063802083334,0.0,0.15625,1.0,2.6567586263020835,0.0,0.15625,0.0,-0.7942174077033997,0.0,0.15625,0.0,-1.0831705729166667,0.0,0.15625,0.0,-1.83874572,0.0,0.15625,0.0,-0.6256587666666666,0.0,0.15625,1.0,14.349931643733331,0.0,0.15625,0.0,-0.3450037638346355,0.0,0.15625,1.0,1.465771347284317,0.0,0.15625,1.0,0.489501953125,0.0,0.15625,1.0,2.403596368333333,0.0,0.15625,1.0,1.5266402463118238,0.0,0.15625,0.0,-0.4166050566666666,0.0,0.15625,1.0,4.473131217333333,0.0,0.15625,1.0,0.3489583333333333,0.0,0.15625
flute,patient,1.0,0.90481107,0.0,0.109375,0.0,-0.2196226499999999,0.0,0.109375,1.0,5.8146363105,0.0,0.109375,0.0,-0.390625,0.0,0.109375,1.0,2.437286376953125,0.0,0.109375,0.0,-0.6193618774414061,0.0,0.109375,0.0,-1.12548828125,0.0,0.109375,0.0,-4.3136610715,0.0,0.109375,0.0,-0.3074960999999999,0.0,0.109375,1.0,16.602693680404997,0.0,0.109375,0.0,-1.0884533077478409,0.0,0.109375,1.0,0.5509223788976669,0.0,0.109375,1.0,0.6409912109375,0.0,0.109375,0.0,-3.7599837585,0.0,0.109375,0.5,-0.2686419188976288,0.0,0.109375,0.5,0.1272907249999999,0.0,0.109375,1.0,3.57291017,0.0,0.109375,1.0,0.359375,0.0,0.109375
