noun,semantic role,gpt3-davinci_acc,gpt3-davinci_avg_LL_delta,gpt3-babbage_acc,gpt3-babbage_avg_LL_delta,text-davinci-001_acc,text-davinci-001_avg_LL_delta,bloom-1b1_acc,bloom-1b1_avg_LL_delta,bloom-3b_acc,bloom-3b_avg_LL_delta,gpt2-x_acc,gpt2-x_avg_LL_delta,bloom-560m_acc,bloom-560m_avg_LL_delta,gpt3-ada_acc,gpt3-ada_avg_LL_delta,gpt3-curie_acc,gpt3-curie_avg_LL_delta,text-davinci-003_acc,text-davinci-003_avg_LL_delta,gpt2-medium_acc,gpt2-medium_avg_LL_delta,gpt2-xl_acc,gpt2-xl_avg_LL_delta,bloom-1b7_acc,bloom-1b7_avg_LL_delta,text-ada-001_acc,text-ada-001_avg_LL_delta,gpt2-large_acc,gpt2-large_avg_LL_delta,text-curie-001_acc,text-curie-001_avg_LL_delta,text-babbage-001_acc,text-babbage-001_avg_LL_delta,bloom-7b1_acc,bloom-7b1_avg_LL_delta
machine,agent,0.75,0.8785368387500001,0.0,-1.378321735,0.75,6.318681372712501,1.0,0.23828125,1.0,1.6933059692382812,0.375,-0.093329444527626,0.0,-0.81256103515625,0.0,-2.835554719875,0.0,-0.97585657625,1.0,9.88723168384375,1.0,0.4009113311767578,1.0,0.5068681351840496,1.0,0.62109375,0.875,0.93318124,1.0,1.3831141032278538,0.0,-1.19625305775,0.75,1.2745100405000005,1.0,0.58978271484375
magazine,patient,0.6666666666666666,-0.2385791,1.0,-0.91003246,0.0,5.174396844833333,0.0,0.9010416666666666,0.0,2.843516031901041,0.0,2.1498667200406394,1.0,-0.3333333333333333,1.0,-2.1361159833333336,1.0,-0.7133509433333334,1.0,-3.3410862467,0.0,1.1664581795533495,0.0,0.5464795430501302,0.0,0.7918294270833334,0.0,1.5073123899999998,0.0,2.480991984407107,0.6666666666666666,-0.1062851066666666,0.0,2.506041473333333,0.0,0.671630859375
maid,agent,0.6,0.096371798,0.0,-0.4289912739999999,1.0,8.5701306734,1.0,0.259375,1.0,3.2157470703125,1.0,2.458602896332741,0.2,-0.39990234375,0.0,-1.72571974,0.0,-0.599264568,1.0,14.13120127286,1.0,0.9613586723804474,1.0,0.7694408416748046,1.0,1.6377197265625,1.0,0.9080389345999998,1.0,3.092487908154726,0.0,-0.444268728,1.0,1.965519506,1.0,0.703173828125
make,patient,0.0,0.53787843,1.0,-1.1798075533333334,0.0,8.478431138433335,0.0,0.5572102864583334,0.0,2.6348063151041665,0.0,1.5869827171166735,0.3333333333333333,-0.0833333333333333,1.0,-1.59158518,0.0,0.1813914066666666,0.3333333333333333,0.6078385833333333,0.0,0.6733449498812357,0.3333333333333333,0.0077501932779947,0.0,1.33349609375,0.0,2.480705556666667,0.0,1.491667757431666,0.0,0.8835213366666667,0.0,3.1796508733333333,0.0,0.6041666666666666
man,agent,0.8,0.3702979219999999,0.0,-0.912797922,0.8,5.767127015800001,0.4,-0.01875,1.0,2.32493896484375,1.0,0.54837646484375,0.0,-0.85,0.0,-1.788132782,0.0,-0.532291034,1.0,13.901272101340002,1.0,1.0659454405307769,1.0,0.9572229325771332,1.0,1.4,1.0,1.943622602,1.0,1.946273621916771,0.0,-1.4118676626,0.8,1.176027872,1.0,0.559326171875
marble,patient,0.0,0.43773934,1.0,-1.6568705133333337,0.0,2.71218392,1.0,-0.3229166666666667,0.0,1.8701578776041667,0.0,0.1367746988932292,1.0,-1.4999186197916667,1.0,-3.326324936666667,1.0,-0.7891108866666666,0.6666666666666666,-2.065515254333333,1.0,-0.7933909296989441,1.0,-0.0792249043782552,0.0,0.479248046875,1.0,-3.2426426236666663,0.0,0.7156435251235962,1.0,-0.19270218,0.0,1.7004180166666665,0.0,0.9688313802083334
mason,agent,1.0,2.5837921033333333,0.0,-0.9132401633333336,1.0,9.887650222533331,0.0,-0.296875,1.0,2.1087443033854165,1.0,1.885228474934896,0.0,-1.249755859375,0.0,-2.461211398333333,0.0,-0.8431275133333332,1.0,16.799218636320003,0.6666666666666666,0.0586090087890625,1.0,0.5471636652946471,1.0,1.2711588541666667,0.0,-1.679763626666667,1.0,1.6311759601036708,0.0,-0.72120666,1.0,0.8696438566666668,1.0,0.9274088541666666
material,patient,1.0,-0.8584533575,1.0,-1.3776602249999998,0.25,1.2694752645,0.0,0.640625,0.0,2.2346649169921875,1.0,-0.6282024383544922,1.0,-0.6875,1.0,-2.5874164950000003,1.0,-0.6192812875,1.0,-13.05761305347,0.75,-0.0418853759765624,0.0,0.8825783804059029,0.0,0.80450439453125,1.0,-1.95061560075,0.0,0.8695695772767067,0.25,-0.3516372384999999,0.0,3.062324473,0.0,0.65643310546875
meat,patient,0.8571428571428571,-0.4517153814285715,1.0,-1.1398018228571427,0.1428571428571428,2.5986266620714287,0.0,0.3169642857142857,0.0,2.214320591517857,1.0,-0.4226096017020089,1.0,-1.7501046316964286,1.0,-3.206168777857143,1.0,-0.6468301885714285,1.0,-12.709768992912856,1.0,-0.833942962544305,0.0,0.4426713585853576,0.0,0.8169991629464286,0.7142857142857143,-0.4198657842857143,0.1428571428571428,0.82070335320064,0.8571428571428571,-0.7428075708571429,0.0,2.1011131185714285,0.0,0.5447474888392857
mirror,patient,0.6666666666666666,-0.53792163,1.0,-1.4441057433333333,0.0,4.198301596,0.3333333333333333,0.0677083333333333,0.0,2.109334309895833,1.0,-0.81710813442866,1.0,-0.75,1.0,-2.747368945,1.0,-0.8715934733333333,1.0,-13.713520390363334,1.0,-0.2369181315104166,0.0,0.0305595397949218,0.0,0.8232421875,1.0,-1.4054820033333335,0.0,1.5720093895991645,1.0,-0.0626441699999999,0.0,1.97671816,0.0,1.0157063802083333
model,patient,0.0,0.0677034799999999,1.0,-1.0920207,0.0,5.7951086961,0.0,0.1875,0.0,2.03155517578125,0.0,0.5579986572265625,1.0,-0.500244140625,1.0,-2.14683918,0.5,0.003910155,0.0,3.291889443,0.0,0.4908104240894319,0.0,0.2809448242187499,0.0,1.71868896484375,1.0,-3.107811755,0.0,1.0152640491724014,0.0,0.910860215,0.0,1.921842555,0.0,0.5625
motorcycle,patient,0.5,0.2501022225,1.0,-0.841626075,0.0,3.6392455985,0.0,0.4571533203125,0.0,2.1911773681640625,1.0,-0.5634002685546875,1.0,-0.56231689453125,1.0,-2.442556825,1.0,-0.5912811849999999,0.75,-3.3000598779,1.0,-0.6022185981273651,0.0,0.6900594308972359,0.0,0.5078125,0.5,0.337131915,0.0,2.021228527650237,1.0,-0.7363645999999999,0.0,2.7183502225,0.0,0.7421875
motorist,agent,0.5,0.3316734975000001,0.0,-0.9069939075,1.0,4.632733075175,1.0,0.73040771484375,1.0,1.804718017578125,1.0,0.1570320129394531,0.0,-0.49993896484375,0.0,-0.94782019,0.0,-0.4196014175,1.0,14.956566477209998,1.0,0.6075782850384712,1.0,0.6570744141936302,1.0,1.08624267578125,1.0,3.824419867250001,1.0,2.269595937803388,0.0,-0.8095424375,1.0,3.08579374,1.0,0.672119140625
mountain,patient,1.0,-0.8676133050000001,1.0,-1.400905565,0.0,1.95547778,0.0,0.1328125,0.0,1.5704345703125,1.0,-0.5473479926586151,1.0,-1.7498779296875,1.0,-3.7152467835,1.0,-0.301636725,1.0,-14.36956670675,1.0,-0.5021209418773651,1.0,-0.1270241737365722,0.0,0.625244140625,1.0,-3.4901615785,0.0,1.347404956817627,1.0,-0.1496906249999999,0.0,0.45418023,0.0,0.140625
mover,agent,1.0,0.6667961,0.0,-1.43551916,1.0,5.718504849,1.0,0.796630859375,1.0,2.01519775390625,1.0,0.9874344170093536,0.0,-0.25,0.0,-1.67487519,0.0,-0.58519179,1.0,16.2161618819,0.0,-0.365997314453125,1.0,0.650360107421875,1.0,0.812255859375,1.0,0.4794407549999999,1.0,1.4144716262817385,0.0,-0.750907925,1.0,1.45123388,1.0,0.3671875
mushroom,patient,1.0,-1.35035447,1.0,-1.5910538499999998,0.3333333333333333,0.0165802333333333,0.0,0.09375,0.0,2.1197916666666665,0.0,0.4157308141390483,1.0,-1.5832112630208333,1.0,-4.209954345666667,1.0,-0.80374143,1.0,-11.641927695919998,1.0,-0.68191530307134,0.3333333333333333,0.0965194702148437,0.0,0.552001953125,1.0,-4.002554613,0.0,2.091323842604956,0.6666666666666666,-0.8524652920000001,0.3333333333333333,1.0056879666666665,0.0,0.598876953125
musician,agent,1.0,1.6379727,0.0,-0.8165422866666666,1.0,10.337213415033334,0.0,-0.4166666666666667,1.0,2.3073527018229165,1.0,2.346537311871847,0.0,-1.8333333333333333,0.0,-2.331120873333333,0.0,-0.25553904,1.0,17.705124683033333,1.0,0.5876312255859374,1.0,1.1832933227221172,1.0,1.3855387369791667,1.0,0.3906402633333333,1.0,2.330550166467825,0.3333333333333333,-0.07466613,1.0,3.3778990850000006,1.0,0.5729166666666666
narrator,agent,1.0,1.708771,0.0,-0.939262565,1.0,9.5131860204,1.0,0.2421875,1.0,1.68756103515625,1.0,1.748182326555252,0.0,-0.375244140625,0.0,-2.076492155,0.0,-0.49818137,1.0,15.751857308495,1.0,0.7160644084215164,1.0,1.3688287734985352,1.0,1.890380859375,1.0,2.02206349,1.0,1.7741151005029678,0.0,-0.3148781199999999,1.0,1.7343039,1.0,0.84375
notetaker,agent,1.0,0.370173365,0.0,-0.8985824149999999,1.0,10.5031538022,1.0,0.2265625,1.0,1.41424560546875,1.0,1.0079459995031357,0.0,-1.25,0.0,-3.01248542,0.0,-0.2830277249999999,1.0,16.1110842217,1.0,0.3966751098632812,1.0,0.8669896274805069,1.0,1.57781982421875,0.5,-0.25791744,1.0,2.8112583123147488,0.0,-0.264212675,0.5,0.437726555,1.0,0.929443359375
novel,patient,0.0,0.4454566666666666,1.0,-1.02750682,0.0,5.939255117933333,0.0,1.182373046875,0.0,2.4375,1.0,-0.1125971277554828,0.0,0.500244140625,1.0,-1.98061681,1.0,-0.5830073766666667,1.0,-8.174448732366667,0.0,0.6237919628620147,0.0,0.9782985051472982,0.0,1.3125813802083333,0.3333333333333333,0.25674632,0.0,3.3354326523840427,1.0,-0.85649356,0.0,4.734397708666667,0.0,0.827880859375
novelist,agent,1.0,2.316521025,0.0,-0.341996745,1.0,11.7268748767,1.0,0.585693359375,1.0,2.10198974609375,1.0,2.730911523103714,0.5,-0.125,0.0,-0.74940018,0.0,-0.2895145249999999,1.0,15.946138996999998,1.0,1.152679443359375,1.0,1.6001796573400495,1.0,1.57830810546875,1.0,3.028134905,1.0,4.12678770814091,0.0,-0.418234905,1.0,2.30198434,1.0,1.3045654296875
orator,agent,1.0,1.064894845,0.0,-0.5699934200000001,1.0,7.494018250850001,1.0,0.1328125,1.0,2.0933837890625,1.0,1.5487365424633026,0.0,-0.749755859375,0.0,-2.287650105,0.0,-0.4785899999999999,1.0,13.708283554055,1.0,0.5598068237304688,1.0,1.0967096984386444,1.0,1.93756103515625,1.0,2.6497145335,1.0,1.590614765882492,0.0,-0.2024469249999999,1.0,2.3839907475000004,1.0,0.601318359375
packaging,patient,0.25,0.18257385,1.0,-1.33139327,0.0,3.7021753455,0.0,0.265625,0.0,2.1287078857421875,0.0,0.3028087615966797,1.0,-0.5003662109375,1.0,-2.47208514875,1.0,-0.6351881225,1.0,-6.239383127309999,1.0,-0.526451088488102,0.0,0.42041015625,0.0,0.68719482421875,0.0,2.2508459425,0.25,0.1720061302185059,0.25,0.268481195,0.25,0.7893085575000001,0.0,0.66033935546875
painter,agent,1.0,1.9444509665,0.0,-0.637917085,1.0,9.331609892925,0.75,0.078125,1.0,1.894500732421875,1.0,1.243522621691227,0.0,-1.2498779296875,0.0,-2.081986745,0.0,-0.6344690325,1.0,17.52272573596,1.0,0.4207801818847656,1.0,0.2160031795501708,1.0,1.14056396484375,1.0,1.11165679,1.0,1.6353440135717392,0.0,-1.2655629900000005,0.75,1.9200644435000005,1.0,0.859375
panel,patient,1.0,-1.02680583,1.0,-1.41149426,0.25,3.65923395375,0.0,0.2265625,0.0,1.636474609375,0.0,0.1283054351806639,1.0,-1.2498779296875,1.0,-3.33211491425,1.0,-0.626485435,1.0,-3.79110700495,0.0,0.8512573465704918,0.0,0.30859375,0.0,0.61712646484375,1.0,-1.84123132,0.0,1.0362598598003387,1.0,-0.7339973099999999,0.25,1.0726585125,0.0,0.8045654296875
paper,patient,0.5,0.0724007075,1.0,-1.1386112650000002,0.25,2.424284973,0.0,0.15625,0.0,1.74224853515625,1.0,-0.5110702514648438,1.0,-1.06243896484375,1.0,-2.898708305,1.0,-0.4681830575,1.0,-7.523455513585,0.0,0.191558837890625,0.0,0.7279426753520966,0.0,0.3984375,0.5,0.5437090310000001,0.0,0.6128819212317466,0.25,-0.131904725,0.25,1.7673837875,0.0,0.8006591796875
passage,patient,1.0,-0.6605482733333333,1.0,-1.32059377,0.6666666666666666,-0.2020512071666667,0.0,0.59912109375,0.0,0.8592936197916666,1.0,-0.405160258213679,1.0,-0.416748046875,1.0,-2.9442530925,1.0,-0.6944038466666668,1.0,-14.330510101938332,0.0,1.1012039333581924,0.0,1.2642676358421645,0.0,1.4636637369791667,0.0,0.760141115,0.0,0.8199745615323385,1.0,-1.0267508866666668,0.0,4.254823002000001,0.0,0.538818359375
pastry,patient,1.0,-0.9823525166666666,1.0,-1.74629705,1.0,-2.2652674866666667,0.3333333333333333,-0.0260416666666666,0.0,1.4791259765625,0.0,0.4498977462450662,1.0,-1.08349609375,1.0,-4.142813138,1.0,-1.3378556499999998,1.0,-8.698081473086667,1.0,-0.1542256673177083,1.0,-0.0676876703898111,0.0,0.9374186197916666,1.0,-5.396036231900001,0.0,1.4715544482072194,1.0,-2.322006194333333,0.3333333333333333,-0.1757624866666667,0.0,0.541748046875
patissier,agent,1.0,1.7000347333333332,0.0,-1.1700805833333334,1.0,5.5317983831,0.0,-0.4635416666666667,1.0,1.5677083333333333,1.0,0.7709477841854095,0.0,-1.249755859375,0.0,-3.055918781666667,0.0,-0.9108988333333332,1.0,14.838310925966669,0.0,-0.2283706665039062,0.0,-0.4097439448038737,1.0,1.3437906901041667,0.3333333333333333,-0.5430949366666666,1.0,2.414231012264888,0.0,-1.8769804786666664,0.0,-1.4652034600000003,1.0,0.5154622395833334
pattern,patient,1.0,-0.4307928439999999,1.0,-1.785805486,0.8,-0.5655302600000001,0.0,0.1375,0.0,0.9375,1.0,-0.4214202880859375,1.0,-1.3998779296875,1.0,-3.7615432054,1.0,-0.708908484,1.0,-10.000421218462,0.0,1.010858166217804,0.0,0.7352523922920227,0.0,0.8125,1.0,-4.5177569250200005,0.2,0.1322946667671203,0.6,-0.468176166,0.2,0.3327039999999999,0.0,0.546875
peddler,agent,1.0,0.9970917833333334,0.0,-0.83222976,1.0,7.661325660299998,1.0,0.3645833333333333,1.0,1.9843343098958333,1.0,2.346778805057208,0.0,-0.66650390625,0.0,-0.95762436,0.0,-0.8190759500000001,1.0,16.282443265196665,1.0,0.4931691487630207,1.0,0.7507107655207316,1.0,0.9998372395833334,1.0,2.3894290486666665,1.0,3.454731399814288,0.0,-1.0984063233333332,1.0,1.3586340033333333,1.0,0.7499186197916666
pepper,patient,1.0,-0.3596657166666667,1.0,-1.3428360666666668,0.3333333333333333,0.6024708833333334,0.0,0.3385416666666667,0.0,1.2655843098958333,0.0,0.4953816533088682,1.0,-0.916748046875,1.0,-3.423995237333333,1.0,-0.5923436266666666,1.0,-13.72105301141,1.0,-0.3559977213541667,0.0,0.4243688782056172,0.0,0.4685872395833333,1.0,-2.717806601,0.0,1.90877244869868,0.6666666666666666,-0.8503156433333333,0.3333333333333333,0.5306978133333332,0.0,0.8280436197916666
person,agent,0.7666666666666667,0.3828381413333334,0.0,-0.8307368803333333,0.9,6.123091518066667,1.0,0.5000244140625,1.0,1.9703206380208331,1.0,1.2668204228083293,0.0,-0.6499348958333333,0.0,-2.1220552740000005,0.0,-0.2712783953333332,1.0,15.861031489339664,1.0,0.8769991487264633,1.0,1.3007292817036311,1.0,1.4728556315104169,0.8333333333333334,1.818896946,1.0,1.8471588569382824,0.2666666666666666,-0.3658907700000001,0.7666666666666667,0.8018155677000002,1.0,0.6214192708333334
photographer,agent,1.0,2.47338229,0.0,-0.5822438700000001,1.0,13.2470770677,1.0,0.2890625,1.0,1.3748779296875,1.0,1.9751587510108943,0.0,-0.500244140625,0.0,-1.612394155,0.0,-0.274499965,1.0,17.945024728985,1.0,1.0021820068359375,1.0,0.4369554519653319,1.0,1.171875,1.0,2.5155268200000003,1.0,1.851096533238888,1.0,0.2456401049999999,1.0,1.65329726,1.0,0.78125
pianist,agent,1.0,1.80712064,0.0,-0.7296540899999999,1.0,10.4588847259,0.0,-0.421875,1.0,2.0,1.0,2.0067291855812077,0.0,-1.124755859375,0.0,-3.22486586,0.0,-0.4063887899999999,1.0,16.227689000399998,1.0,0.6931914985179901,1.0,1.1001377254724505,1.0,1.1717529296875,0.0,-0.3988953499999999,1.0,2.090333439409733,0.0,-0.61876873,1.0,1.38790071,1.0,0.7110595703125
piano,patient,0.0,0.75532149,1.0,-1.13451375,0.0,7.69211641635,1.0,-0.5855712890625,0.0,2.08538818359375,0.0,0.9982452541589736,1.0,-1.49969482421875,1.0,-4.236833177499999,1.0,-0.7717916,0.0,3.185952888,1.0,-0.2388916015625,0.0,0.5992336422204971,0.0,0.81201171875,1.0,-3.429989785,0.0,1.2526612132787704,1.0,-0.625971225,0.0,2.830627952,0.0,0.6251220703125
pie,patient,1.0,-0.7648164333333334,1.0,-1.6616929466666666,1.0,-1.9584280333333333,0.3333333333333333,0.0104166666666666,0.0,1.8231201171875,1.0,-0.2179361979166666,1.0,-0.7501627604166666,1.0,-3.904154718333333,1.0,-1.25984379,1.0,-9.354659541056668,1.0,-0.5055440266927084,1.0,-0.2224769592285156,0.0,0.9063313802083334,1.0,-6.785144455766667,0.0,1.4287118762731552,1.0,-2.5571067296666663,0.3333333333333333,0.2639453066666666,0.0,0.6719563802083334
pilot,agent,0.8571428571428571,1.4277058305714283,0.0,-0.5573899071428572,1.0,10.009120322357145,1.0,1.1474958147321428,1.0,2.212166922433036,1.0,0.4916153039251055,0.0,-0.6428920200892857,0.0,-1.992804052857143,0.0,-0.3303481199999999,1.0,16.675428211391427,1.0,0.1966073172433035,1.0,0.5189505900655474,1.0,1.1517508370535714,0.5714285714285714,0.13652121,1.0,2.1457913358296667,0.0,-0.6412728200000001,1.0,3.2604615160000003,1.0,0.7277483258928571
pizza,patient,1.0,-0.8392491533333333,1.0,-1.27188049,1.0,-1.25947904,1.0,-0.125,0.0,1.8750813802083333,0.3333333333333333,0.0546595255533854,1.0,-0.749755859375,1.0,-3.1505101523333336,1.0,-1.2265204466666668,1.0,-8.977815450229999,1.0,-0.638549784819285,0.0,0.3202276229858398,0.0,0.7184244791666666,1.0,-4.346887108333333,0.0,1.7293135573466618,1.0,-2.010967409,0.3333333333333333,0.3426579733333333,0.0,0.6978352864583334
plane,patient,0.0,0.5397458233333333,1.0,-1.40834231,0.0,6.843847433233333,0.0,1.197998046875,0.0,2.4001871744791665,0.0,0.6586637198925018,1.0,-1.1666666666666667,1.0,-2.9400899483333336,1.0,-0.6494948033333333,0.0,12.013164933256668,1.0,-0.3459625244140625,0.0,0.3075418472290039,0.0,0.3854166666666667,0.3333333333333333,1.0729290733333334,0.0,0.6351807812849679,0.6666666666666666,-0.3907484933333333,0.0,4.037090464,0.0,0.5
poem,patient,1.0,-0.3002097699999999,1.0,-1.39111408,0.5,-0.3553003450000001,0.0,0.28125,0.0,1.26605224609375,0.0,0.4161557853221893,1.0,-1.37493896484375,1.0,-3.4260389915,1.0,-0.727513335,1.0,-11.99773772983,0.0,0.6606140434741974,0.0,0.7113142013549805,0.0,1.2344970703125,1.0,-2.626461975,0.0,1.274266704916954,1.0,-0.3601760499999999,0.0,2.924260417,0.0,0.375
poet,agent,1.0,1.6618978649999998,0.0,-0.78980166,1.0,10.25854698255,1.0,0.4140625,1.0,2.343780517578125,1.0,1.6997070461511616,0.0,-1.3751220703125,0.0,-2.3762710900000004,0.0,-0.43955222,1.0,16.064324546180003,1.0,0.5884551703929901,1.0,0.8992027789354324,1.0,1.7808837890625,0.0,-0.78909781,1.0,2.7342940233647823,0.0,-0.49947368,1.0,1.988561475,1.0,1.0391845703125
portraitist,agent,1.0,2.1011813325,0.0,-0.88014082,1.0,10.223815930325,0.5,0.01953125,1.0,1.14471435546875,1.0,2.55744163133204,0.0,-1.12506103515625,0.0,-1.6918713850000002,0.0,-0.6023068899999999,1.0,15.32509936055,1.0,0.9571418762207032,1.0,0.4158973768353462,1.0,1.22662353515625,0.0,-0.3676148224999999,1.0,2.102902691811324,0.0,-1.16230165,0.75,0.443395105,1.0,0.67974853515625
pot,patient,1.0,-0.64403356,1.0,-1.3525837033333332,0.0,4.257408513000001,0.3333333333333333,0.1979166666666666,0.0,2.1513671875,1.0,-0.4130452275276183,1.0,-0.6665852864583334,1.0,-2.8772684173333336,1.0,-0.69734318,1.0,-6.365207981066667,1.0,-0.4653167724609375,0.0,0.3354937235514323,0.0,0.6560872395833334,1.0,-1.33037748,0.0,1.9337250292301176,1.0,-0.4968614933333333,0.0,2.5912065033333334,0.0,0.791748046875
potato,patient,1.0,-1.06682786,1.0,-1.6770889033333332,1.0,-2.7252416233333334,1.0,-0.046875,0.0,1.8080240885416667,0.0,0.3878021240234375,1.0,-1.2501627604166667,1.0,-4.086138335,1.0,-1.076587526666667,1.0,-11.940839910443332,1.0,-0.5028432210286459,0.3333333333333333,0.027136484781901,0.0,0.6456705729166666,1.0,-5.568503012733333,0.0,2.0165662517150245,1.0,-1.975998975,0.3333333333333333,-0.21246437,0.0,0.6980794270833334
potter,agent,1.0,2.7162484436666667,0.0,-0.8969849799999999,1.0,9.851093922966667,0.0,-0.4583333333333333,1.0,1.8280029296875,1.0,1.5021006166934967,0.0,-0.9165852864583334,0.0,-3.3150454786666663,0.0,-0.5804799333333334,1.0,16.511089550133335,1.0,0.3790181477864583,1.0,0.2660277684529622,1.0,1.145751953125,0.0,-0.6137269766666668,1.0,1.869779869914055,0.0,-0.8207194833333334,1.0,0.7236156466666666,1.0,0.77099609375
product,patient,0.3333333333333333,0.1693341933333333,1.0,-1.2427049866666666,0.0,7.238556001566667,0.0,1.2550455729166667,0.0,2.1670939127604165,0.0,1.0331903894742334,0.3333333333333333,-0.0833333333333333,1.0,-2.0280190066666663,1.0,-0.5158952500000001,1.0,-6.927282323,0.0,0.7581939796606699,0.0,0.7043825884660085,0.0,1.0626627604166667,0.0,1.2229661966666665,0.0,1.985734884937604,0.0,0.92764985,0.0,4.491630525666667,0.0,0.7970377604166666
professor,agent,1.0,2.0718626075,0.0,-0.4311504849999999,1.0,12.4556465789,0.0,-0.2265625,1.0,1.82830810546875,1.0,2.36082461476326,0.0,-1.249755859375,0.5,-0.1568145999999999,0.0,-0.0335064199999999,1.0,18.086359934735,1.0,0.9790649265050888,1.0,1.5216093212366104,1.0,1.718505859375,1.0,4.206338095,1.0,3.1156872883439064,1.0,0.251706145,1.0,2.1255443,1.0,1.023681640625
proposal,patient,0.0,0.7495066,1.0,-0.85364434,0.0,6.3312730985,0.0,0.8983154296875,0.0,1.843505859375,0.0,0.8892440795898438,0.5,-0.125,1.0,-2.178823405,1.0,-0.568109535,1.0,-7.863754831485,0.0,1.3349990844726562,0.0,1.08345128595829,0.0,1.59368896484375,0.5,-0.683213045,0.0,1.9924001470208168,1.0,-0.434041365,0.0,3.5376846075,0.0,1.125244140625
pumpkin,patient,0.75,-0.2600465549999999,1.0,-1.48139377,0.0,1.9027763925,1.0,-0.52740478515625,0.0,1.988128662109375,1.0,-0.5481033474206924,1.0,-1.12493896484375,1.0,-4.707524089125,1.0,-0.9552540325,1.0,-8.677634871515,1.0,-0.8136100769042969,1.0,-0.2932331562042236,0.0,0.679443359375,1.0,-5.185751563999999,0.0,1.3209170997142792,1.0,-1.11399889,0.75,-0.382029295,0.0,0.70697021484375
quilt,patient,1.0,-1.03952329,1.0,-1.8229873525,0.5,-1.463577652,1.0,-0.21875,0.0,1.339630126953125,0.25,0.1307640075683593,1.0,-1.06243896484375,1.0,-3.1370410150000003,1.0,-1.3098034125,1.0,-12.0012976505075,0.0,0.070709228515625,0.0,0.2792966365814209,0.0,0.8045654296875,1.0,-0.955688965,0.0,1.1966347508132458,1.0,-1.724671136,0.25,0.2983688625,0.0,0.5509033203125
racer,agent,0.75,0.4935497799999999,0.0,-1.116953625,1.0,5.150306730375,1.0,0.11328125,1.0,2.012054443359375,1.0,1.056015022099018,0.0,-1.312255859375,0.0,-2.3421074835000004,0.0,-0.3098173225,1.0,13.95060544757,1.0,0.2831153869628906,1.0,0.6718936040997505,1.0,0.921875,0.25,-0.1880325924999999,1.0,2.3824158012866974,0.0,-0.862815745,1.0,2.2490655675,1.0,0.55841064453125
report,patient,1.0,-0.551133385,1.0,-1.0506876749999998,1.0,-0.0590362999999999,0.0,0.3125,0.0,0.9063720703125,0.0,0.5252227485179901,1.0,-0.25,1.0,-2.012635305,1.0,-0.7554006799999999,1.0,-13.20870663187,0.0,1.3315124660730362,0.0,1.0120820552110672,0.0,1.6092529296875,0.0,1.9245167125,0.0,2.164918892085552,0.0,0.26586159,0.0,4.534057368,0.0,0.546875
roadtripper,agent,0.0,-0.2315524,0.0,-1.048812815,1.0,2.55941553,1.0,0.3671875,1.0,2.265533447265625,1.0,1.556633032858372,0.0,-1.00048828125,0.0,-2.184307105,0.0,-0.6202831150000001,1.0,14.34545759031,1.0,0.7527389377355576,1.0,0.6021961569786072,1.0,1.2659912109375,1.0,1.174031265,1.0,2.9519466981291766,0.0,-0.83855766,0.5,0.00010205,1.0,0.625
routine,patient,0.0,0.2581706,1.0,-1.36512373,0.0,4.410089651,0.0,0.547119140625,0.0,2.03125,1.0,-0.6025276184082027,1.0,-0.75,1.0,-2.1067808400000003,1.0,-0.7766456000000002,0.0,1.98923361,0.0,1.47845458984375,0.0,0.7376213371753693,0.0,1.18701171875,0.0,3.817032586,0.0,1.6367426216602328,1.0,-2.073599676,0.0,4.821380686,0.0,0.296875
salesman,agent,1.0,2.1283251666666665,0.0,-0.2172280333333333,1.0,13.206820000033332,1.0,1.2710774739583333,1.0,2.301839192708333,1.0,2.928924173116684,1.0,0.3334147135416667,1.0,2.500187,0.3333333333333333,-0.0792414233333333,1.0,17.579705777486666,1.0,1.363398253917694,1.0,1.572827359040578,1.0,1.531494140625,1.0,8.915872439866668,1.0,3.270734424392382,0.6666666666666666,0.26987216,1.0,3.682395880333333,1.0,0.9847819010416666
saleswoman,agent,1.0,1.9495649,0.0,-0.4677397166666666,1.0,13.087312143933334,1.0,1.1874186197916667,1.0,2.64605712890625,1.0,2.740127498904864,1.0,0.4999186197916667,1.0,0.4348633866666665,0.0,-0.2026502733333333,1.0,17.876892642313333,1.0,2.394800844291846,1.0,1.3566553940375643,1.0,1.76025390625,1.0,4.757496904,1.0,3.419802042345206,1.0,0.8900183733333334,1.0,2.62862832,1.0,1.0362141927083333
salmon,patient,1.0,-0.4529448999999999,1.0,-1.3580290566666668,0.3333333333333333,-0.1998774566666667,1.0,-0.0572916666666666,0.0,2.1508992513020835,1.0,-0.3011627395947774,1.0,-1.3335774739583333,1.0,-3.667963465333333,1.0,-0.9876549466666664,1.0,-10.158065357423332,1.0,-0.7597910463809967,0.0,0.3151715596516927,0.0,0.52099609375,1.0,-5.257542668666667,0.0,1.6670430501302087,1.0,-1.4344910653333336,0.0,1.992432947333333,0.0,0.5782063802083334
