noun,semantic role,gpt3-davinci,gpt3-babbage,text-davinci-001,bloom-1b1,bloom-3b,gpt2-x,bloom-560m,gpt3-ada,gpt3-curie,text-davinci-003,gpt2-medium,gpt2-xl,bloom-1b7,text-ada-001,gpt2-large,text-curie-001,text-babbage-001,bloom-7b1
stubble,patient,-0.22042855,-2.26927264,1.35806561,0.3125,0.9375,0.2668323516845704,-2.00048828125,-2.83065777,1.03832245,-4.09180443,-0.3402004241943361,1.0393600761890411,-0.53076171875,-5.04083718,-0.6832685768604279,-0.9460601000000002,-6.41645432,0.82861328125
student,agent,0.9217311,-1.67254826,4.305199944,0.203125,2.54736328125,1.2617329359054563,-1.25,-1.8429708,1.2559738,10.69058148897,0.6538048386573792,1.0948076248168943,-0.03125,-0.1117536000000001,0.2109575867652895,0.4910396000000001,-3.65765444,0.984375
suitcase,patient,-0.62629848,-0.99291995,2.464812224,0.390625,1.40576171875,0.5814114212989809,-1.7509765625,-3.5376336800000003,1.07750515,-0.4678158999999999,-0.3962497711181638,0.6305646896362305,0.0625,-2.760248226,-1.3447237014770508,-1.46445843,-4.23423476,0.85888671875
surface,patient,-0.5394247400000001,-0.8992257000000001,2.72018019,-0.125,1.2041015625,0.6915931105613708,-2.24951171875,-1.71678425,0.14875785,-9.3334664828,-0.2089343070983889,1.0643558502197266,-0.999755859375,-1.97066869,-0.7200708985328674,-1.2117558000000002,-4.8452438,-0.015625
surgeon,agent,2.2820141,-3.00771491,6.215341545299999,-0.64013671875,0.59326171875,0.5594727993011475,-2.2493896484375,-2.3194360200000004,0.0277138,16.0505249813,0.2315883040428161,0.6248855590820312,-0.46875,0.5487491000000001,-1.1224679946899414,-0.8988989399999999,-8.10459431,-0.140625
suv,patient,0.494896,-0.2871504,4.87972751,0.9140625,0.84423828125,0.074899673461914,-1.0,-2.33097716,1.15114588,-2.265790096,-0.9735294580459596,0.3298673629760742,-0.937255859375,-2.71094477,-1.4076652824878693,-1.66833318,-5.035378079999999,-0.140625
tailor,agent,1.63033218,-1.2310859400000005,2.27186856,-0.109375,1.749755859375,1.7780056595802307,-1.749755859375,-1.87764166,0.6713866000000001,15.614674344,0.0868530273437501,0.9081211090087892,-0.3125,-1.9469786,-0.0533437728881835,1.3909385000000003,-4.898021,0.390625
tank,patient,0.1400375499999999,-1.57749375,5.061740458,0.046875,1.312255859375,0.4137363433837889,-1.499755859375,-3.01869115,0.2792625999999999,-0.6391371000000001,-0.508091926574707,0.3478403091430664,-0.5625,-4.05595201,-1.1378803849220276,-1.71765906,-3.79475317,0.171875
teacher,agent,1.582421,-1.49417698,7.6863090106,0.09375,2.5152587890625,1.334354400634766,-0.49951171875,-2.37218,0.73733886,17.173713236199998,0.7969151139259338,1.2797555923461914,0.0,1.38220023,0.2874879837036134,2.2946644,-4.06152044,0.8125
telemarketer,agent,0.5415582200000001,-1.2132339,5.3113311686,0.937255859375,2.32861328125,1.6052876710891724,-0.999755859375,-2.01198282,1.17867665,13.7344864249,0.0044984817504882,1.2229710221290588,0.03125,0.18162827,0.3267450332641601,3.8772751,-7.155131937,-0.109375
tent,patient,-0.30982847,-2.41382206,2.29415813,0.171875,1.796630859375,0.0757369995117185,-1.9991455078125,-2.70273954,0.44446375,-11.2425764401,-0.4647989273071287,0.4081726074218749,-0.0625,-3.483631065,-0.9287109076976776,-1.58603016,-5.201456885,0.109375
thread,patient,0.10366428,-2.06215273,3.49033075,0.09375,1.3125,0.912853181362152,-2.2493896484375,-2.83306679,1.09556765,-4.9455377866,0.1812391281127929,0.6677102446556094,-0.812255859375,-6.798392949,-0.4713526368141174,-1.2252235699999998,-5.710825546,0.749755859375
toy,patient,-0.0536343,-2.55350782,2.37541953,0.26611328125,1.281494140625,0.3986282348632812,-2.000732421875,-2.87745554,0.90381055,-9.7373879066,-0.4460868835449219,0.7792683243751524,-0.875,-7.096981766,-1.359353095293045,-1.447563,-7.501250864,0.609375
tractor,patient,0.3969115,-1.5525085499999998,3.438025917,0.4375,1.656982421875,0.2512874603271483,-1.5,-2.7168426,0.7254333400000001,11.1573646234,-0.4116801619529724,1.0593252480030062,-0.34375,1.7620962,-0.6691827774047852,-1.2706737499999998,-4.30431167,0.656494140625
trader,agent,1.32383853,-0.1970453000000001,4.441762603,1.671875,3.31201171875,2.3947383761405945,0.0,-1.1697978999999998,0.7551556000000001,18.6149454922,0.6224040985107422,1.7612294852733612,0.03125,3.96168533,0.4847306609153747,0.9876784999999996,-3.0428552,0.546875
traveller,agent,0.3485602699999999,-0.99481275,1.9561355,1.078369140625,2.32763671875,1.2572078704833989,-1.0,-1.64150535,0.8251934499999999,14.6652184591,0.4883566498756408,1.3074522018432615,0.0,1.22255978,0.2359390258789062,-0.4122945,-2.2476282,0.49951171875
truck,patient,0.32101596,-1.05389,4.9062840925,0.24951171875,1.797607421875,0.3729496002197265,-0.999755859375,-3.2792569,0.6216448,13.634452934,-0.3153038024902344,0.6512107849121094,-0.4375,-0.16027364,-0.7186546325683594,-2.21833403,-4.60122934,0.203125
tub,patient,-0.2251551,-2.3975344,1.53132752,-0.34375,0.203125,-0.3508644104003906,-2.74981689453125,-2.8856112,0.1670950999999999,-13.3812502122,-0.128915786743164,0.3597040176391601,-0.593994140625,-3.780078813,-0.8666687607765198,-2.55843354,-5.03644358,0.203125
tuna,patient,-0.43490606,-2.6118278900000003,2.04960552,-0.53125,1.3125,0.3340482115745542,-2.49951171875,-2.77817994,0.4971886499999999,-6.0975425713,-0.2567462921142578,0.1292610168457031,-0.96875,-6.757008427,-1.1562499999999998,-1.72723675,-5.93411165,0.34375
turkey,patient,-0.37377585,-2.41804509,1.283535,-0.09375,2.5147705078125,-0.0306472778320312,-2.2493896484375,-3.08510413,0.8681220300000001,-2.40255809,-0.2359256744384764,0.5784024596214294,-0.1875,-6.2545146058,-0.8849048614501953,-2.4928014700000003,-5.384775262,0.34375
upholsterer,agent,1.36536414,-0.4660691,4.008176435,0.26611328125,2.3277587890625,0.8835945725440979,-1.249755859375,-1.4096783,0.9917715,11.7445141889,-0.0900778770446776,1.4074640274047852,-0.03125,4.5526434,-0.5063400268554688,1.8721449,-3.1537153,0.140625
valve,patient,0.5197917000000001,-2.11598505,4.832409706999999,0.0,1.10888671875,-0.2642173767089844,-1.9991455078125,-2.44515783,1.03650487,-0.1822723299999999,-0.2125682830810547,0.2897911071777344,-0.906494140625,0.3236245,-0.9467420876026154,-0.82282037,-6.764961443,0.296875
van,patient,0.2147877600000001,-1.2726260500000002,5.1558818136,0.60888671875,1.969482421875,-0.0750694274902343,-0.25048828125,-2.06216058,1.0136241,-4.490823411,-0.2649459838867185,0.8908205032348633,-0.375,0.92003633,-1.1928977966308594,-1.1239301,-5.74695,0.09375
vegetable,patient,-0.11788184,-2.0797167,1.3810574299999998,0.0625,1.265380859375,0.4316349029541015,-1.7509765625,-2.74047647,0.2790050599999999,-10.600334939,0.1667633056640625,0.8964566588401794,-1.218994140625,-6.27390754,-0.6275777220726013,-1.7629623,-6.969572278,0.078125
vehicle,patient,0.7062398000000001,-1.0382213399999998,3.4548637,0.59423828125,2.172607421875,0.1954383850097656,-0.75,-2.57925382,0.3459757999999999,4.661947575999999,-0.5080261230468748,0.6715230941772463,-0.53125,1.1575136,-0.9670210480690002,-1.62316503,-4.886109233,0.09375
verse,patient,0.71863714,-2.1463363,3.4604491480000004,-0.2578125,1.29736328125,0.34149169921875,-0.75048828125,-2.99919504,1.3347014,0.0543803999999999,-0.2264155745506286,0.8796291053295135,-0.53125,-4.80228195,-0.3171491622924803,3.62875124,-5.86678239,0.703125
view,patient,-0.11129701,-2.1976145,3.082854357,0.68701171875,1.515625,0.6380119323730469,-1.000244140625,-2.02169794,0.5905361,-7.8491115297,0.0294703245162963,0.6190786361694338,-0.50048828125,-0.6344928500000001,-0.7401065826416013,1.0778818,-4.84744765,0.0625
violin,patient,-0.2604317,-1.8651781,4.91819968,-1.124755859375,1.4375,0.2028303146362304,-2.7496337890625,-3.54639514,0.7615261200000001,-5.06814807,-0.4918099045753477,0.6019430160522459,-0.65576171875,-8.48294009694,-1.0811490714550018,-1.2511274,-6.098878,1.00048828125
violinist,agent,0.70787946,-1.3785190000000005,6.3498311061,-0.83544921875,1.76513671875,1.0367431640625,-2.00048828125,-3.12198923,0.91089806,13.8543582838,-0.3694686889648437,0.843510627746582,-0.53076171875,-5.576335665,-0.8682956695556641,0.1868133999999999,-5.01007534,0.85888671875
waiter,agent,1.01487178,-1.4893934,5.792872022,-0.109375,1.45361328125,2.1044140458106995,-1.49951171875,-2.77997127,0.14131923,16.7978038175,0.4618462920188904,1.0569210350513458,-0.43798828125,1.0336778,-0.3115911483764648,-0.2205143,-2.5907779,-0.46826171875
waitress,agent,1.16017085,-1.82879195,5.090428936,-0.3125,1.6253662109375,2.0062366127967834,-1.250244140625,-2.98768321,0.5264436,17.0190422758,0.6315555572509766,0.8072624802589414,-0.40625,-2.40021972,0.2402868866920471,1.0342375,-4.3546953,0.0625
wall,patient,-0.4056352999999999,-2.2733145,4.112535221,-0.171875,1.90673828125,0.4857978820800781,-2.250732421875,-2.37508397,0.7734185,-7.9889595135,-0.2392501831054687,0.6296395659446716,-0.656005859375,-0.1660651999999998,-0.77873894572258,-0.5936727999999999,-5.7275712,0.265625
window,patient,0.2268943399999999,-1.54643826,4.35942931,0.28125,1.703125,0.6469783186912539,-1.9996337890625,-2.31405146,0.6836376,-8.668022901799999,-0.1013984680175782,0.7068691849708557,-0.3125,-3.1631249560000003,-1.3119230866432192,-1.623335,-4.92222998,0.453125
windshield,patient,-0.0808225,-1.82815834,2.471885674,0.43798828125,1.59375,-0.0577535629272459,-2.0008544921875,-2.63945544,0.6504019999999999,-9.2966014182,-0.4097824096679687,0.5583056807518005,-0.59423828125,-3.85832382,-0.993886947631836,0.5911409599999999,-4.569435838,1.03125
woman,agent,0.81411744,-1.81008517,2.308360116,0.0625,2.4366455078125,0.742518424987793,-1.250244140625,-2.6160477,0.4289740999999999,11.5973595918,0.7385807037353516,0.5173206329345703,0.0625,-5.1519366,-0.4486913084983825,-0.8209289,-4.61752486,0.5
wood,patient,-0.1238257299999999,-1.2889806,3.34601406,-0.68798828125,1.890869140625,0.0722007751464846,-2.2503662109375,-2.66159042,0.31319427,-9.5187525463,-0.0872325897216796,1.379598617553711,-0.812744140625,-5.5531346766,-0.9035625159740448,-3.17259315,-4.612469227,0.375
wool,patient,-0.6122265600000001,-1.4040307,3.07857236,-0.171875,1.9527587890625,0.5989799499511719,-1.50048828125,-2.61108695,1.33873563,-10.6101811503,-0.0616188049316406,1.2030506134033203,-0.28125,-8.3628215846,-0.6197366118431091,-0.7553360999999998,-4.03040162,1.04736328125
worker,agent,1.1016629,-0.4929084999999999,5.498028748,0.79736328125,2.9224853515625,0.806389272212982,-0.75,-1.85340012,1.18205646,17.2463646259,0.5861520767211914,1.3475065231323242,0.46875,4.879651994,0.7860680222511292,1.9388504,-2.72686158,0.921875
wound,patient,-0.1655628,-2.80196644,0.93371805,0.140625,2.093017578125,-0.4083481431007385,-2.2498779296875,-2.51174625,0.4617309999999999,-6.5387197515,0.2440547943115234,0.9009876251220704,-0.1875,-5.5137337,-0.7068071067333221,-1.07178698,-4.26082637,0.656005859375
yarn,patient,-0.10220421,-1.9738609,3.562866209,-0.328125,1.375244140625,0.9140166640281676,-1.499755859375,-3.05937682,1.37201317,-11.05011593,0.0243568420410156,1.084856033325195,-0.937744140625,-8.4439229054,-0.4562520980834961,-0.920434,-5.751012542,1.26611328125
