noun,semantic role,gpt3-davinci,gpt3-babbage,text-davinci-001,bloom-1b1,bloom-3b,gpt2-x,bloom-560m,gpt3-ada,gpt3-curie,text-davinci-003,gpt2-medium,gpt2-xl,bloom-1b7,text-ada-001,gpt2-large,text-curie-001,text-babbage-001,bloom-7b1
snack,patient,-0.1501705399999999,-0.93917573,-0.4110756399999999,-0.21875,0.25,0.2612876892089844,-2.249267578125,-1.5646993,-1.16611478,-11.4854608981,-0.0771654844284061,-1.121798574924469,-1.875,-10.447919478,-1.2389478981494904,-3.933406577,-7.4098369,0.046875
soloist,agent,0.5232538,-0.371064,2.3646553000000003,0.21142578125,0.2666015625,1.0414503812789917,-1.0,-1.24100855,-0.7441120600000001,10.28212605444,0.3806396126747132,-0.3187885284423828,-1.43701171875,-4.16015257,-0.2707233428955078,-2.5310896,-3.3348934,0.827880859375
sonata,patient,0.5551719,-1.01620294,1.06861262,0.03125,0.25,-0.1339416503906251,-1.24951171875,-1.55266944,-1.1507261999999998,-12.0500509463,0.0106258392333983,-1.572194129228592,-1.56298828125,-4.408589030000001,-1.1194467544555662,-2.41050342,-7.383668299999999,0.45263671875
song,patient,0.1692764799999999,-0.995058,0.5079565699999999,0.24267578125,0.7041015625,0.3168411254882812,-1.24951171875,-1.95396708,-1.0992623,-7.859674151,-0.2996244430541992,-1.1500654220581057,-1.78125,-11.044752382,-1.0704469978809357,-1.7374954,-8.220910830000001,0.390625
steak,patient,-0.7987786000000001,-1.94063557,-0.4458475,-0.484375,-0.43798828125,0.0912199616432191,-1.99951171875,-1.90426425,-0.8952027800000001,-12.456703609,-0.1387175917625427,-1.1823987960815432,-1.875732421875,-8.9889451404,-1.2946701347827911,-3.22120165,-8.25562938,-0.25
stone,patient,-0.3920479,-1.99359235,-0.0226262199999999,-0.929443359375,-0.71875,-0.4895687699317932,-2.7498779296875,-1.88601396,-1.0817471,-12.8759767426,-0.0385074615478515,-0.970375955104828,-2.37451171875,-11.0838253468,-1.2755374610424042,-2.50001712,-8.38101288,-0.25
stubble,patient,-0.2126466,-1.3255262,-0.13952029,0.03125,-0.51611328125,-0.1583003997802733,-2.00048828125,-1.65533343,-0.6385918300000001,-12.3561824846,0.0945229530334473,-0.4800291061401367,-2.0941162109375,-9.379874032,-1.259882926940918,-2.377094236,-7.7207974,-0.140625
student,agent,0.46497675,-1.2811374300000002,0.1277925999999999,0.296875,-0.21875,0.6773300170898438,-0.75,-0.9630777,-0.1924686,5.890091856500001,0.2628307938575744,-0.4409351348876953,-1.21923828125,-3.9448212,-0.5586891174316406,-2.8612155,-7.153952200000001,-0.03125
suitcase,patient,-0.8520515,-0.5144539,-0.89669158,0.21875,-0.79638671875,0.2320900559425355,-1.75,-2.11225134,-0.30750871,-5.400403579,-0.4010592699050905,-1.1292504966259005,-1.312744140625,-9.0359270661,-1.994338124990464,-1.96482724,-6.1062142,0.25
surface,patient,-0.4392862699999998,-0.0209616999999999,0.26999114,-0.48486328125,-0.125,-0.01873779296875,-1.99951171875,-0.94980245,-1.03145227,-12.8360946026,-0.043792724609375,-0.4777097702026365,-2.5308837890625,-8.0004402652,-0.867436408996582,-2.4673308,-3.5547068,-0.67138671875
surgeon,agent,1.1604224799999998,-2.7602012,2.32556173,-1.0078125,-1.95361328125,-0.0483455657958984,-2.0,-1.6433791400000002,-1.46451378,14.9198816643,0.4201374053955078,-1.375104904174805,-2.25048828125,-4.740829078,-1.2349863648414612,-4.23879801,-12.131740483,-0.5625
suv,patient,0.4654696,0.1610808000000001,1.3093885,0.72607421875,-0.65625,-0.1299123764038086,-1.0,-1.5127945,-0.0825119999999999,-11.3509053054,-0.4466938376426697,-1.2848986983299255,-1.9375,-4.468282,-1.576905220746994,-2.59289314,-6.4268316,-0.46875
tailor,agent,0.6741514799999999,-0.6065883999999999,-1.1561813200000002,-0.390625,-0.65673828125,0.9999961853027344,-1.75048828125,-1.0548153,-0.96201514,10.6448819132,0.1050844192504882,-1.4778547286987305,-1.75,-7.5160779197,-0.7304973006248476,-1.3118866000000002,-6.671280299999999,-0.03125
tank,patient,0.04032051,-1.2305888,1.7730141,0.0,-0.5625,-0.0756034851074214,-1.7509765625,-1.9432716400000003,-0.89871783,-6.2556460872,-0.3898593187332153,-1.5572033524513245,-1.874755859375,-11.71531579336,-1.8594188541173933,-2.19703264,-4.8872802,-0.421875
teacher,agent,0.4425658999999999,-1.4009019,2.05227546,0.09375,-0.57861328125,0.44195556640625,-0.50048828125,-1.46086106,-0.7130145000000001,15.12015185766,0.5350532531738281,-0.4522438049316406,-1.5615234375,-3.7263202,-0.1548767089843749,-2.6838311,-7.29664584,0.15625
telemarketer,agent,0.1081755499999999,-0.4857048600000001,0.25468193,0.827880859375,0.34375,1.0131568908691402,-0.75048828125,-1.3321761,-0.36916535,10.7111229823,0.2945685386657715,-0.6490249633789065,-0.78125,-0.2726118000000002,-0.0395164489746093,-0.4646033999999999,-8.219031039999999,-0.453125
tent,patient,-0.6297581400000001,-2.15335005,-0.5975260600000001,-0.109375,-0.375,-0.2715301513671876,-1.250244140625,-1.67797364,-1.0581742,-13.7000851677,-0.3664369583129883,-1.3944959342479706,-1.5625,-11.76885080348,-1.70290370285511,-2.95148701,-8.562339405,-0.390625
thread,patient,-0.18128853,-1.5777015000000003,1.43465826,-0.125,-0.546875,-0.0233306884765625,-1.75,-2.00835687,-0.73842626,-9.3896405228,0.4382434487342834,-1.0396652221679688,-2.03125,-10.811874366,-1.0245923399925232,-2.4323939,-7.53081188,-0.203125
toy,patient,-0.19924939,-2.21047493,-0.5212898,0.21875,-0.56201171875,-0.3619422912597656,-1.99951171875,-1.71074107,-0.5691796000000001,-13.226941283,-0.5545148849487305,-0.6638316512107849,-1.9688720703125,-10.95542751,-2.156927078962326,-2.4328147,-9.5917756,0.0
tractor,patient,0.1071137999999999,-1.34964935,-0.50010688,0.3125,-0.65625,-0.2995586395263673,-1.0,-1.68898673,-0.7116756799999999,4.163841017,-0.0971927642822265,-0.8545494079589844,-1.593505859375,-3.951521504,-1.0830669403076172,-2.1610058000000003,-6.237437740000001,0.046875
trader,agent,0.07827826,0.1789084999999999,0.6568921400000001,1.5849609375,0.70263671875,1.7738971710205078,0.0,-0.4592244999999999,-0.5711727700000001,14.78198940576,1.056960105895996,-0.0224571228027343,-1.21826171875,-1.6210594,-0.1111278533935546,-1.2954484,-3.9594517,-0.03125
traveller,agent,-0.1716978999999999,-0.3784493,-0.9203033,0.91455078125,0.0625,0.8401947021484375,-0.75,-0.5641757,-0.6407052000000001,10.5492303764,0.6628812551498413,-0.2918434143066406,-1.12548828125,-3.5959719,-0.4434957504272461,-3.118516,-3.803212,-0.203125
truck,patient,-0.1875668999999999,-0.7316027999999999,0.94310953,0.171875,-0.71875,-0.0517063140869142,-0.75,-2.08256042,-0.6257094999999999,3.3816838,0.0336251258850099,-1.1874886155128477,-1.8118896484375,-5.783326684,-1.187546730041504,-3.02132674,-6.5630866,-0.49951171875
tub,patient,-0.0090750999999998,-2.0344808,-0.22736826,-0.59375,-1.4375,-0.6521549820899963,-2.500244140625,-2.1199152,-1.07977493,-16.8026397166,0.0020642280578614,-1.750944107770921,-2.0311279296875,-11.1112692578,-1.7706432491540909,-3.22754214,-7.1480614760000005,-0.51611328125
tuna,patient,-0.59283453,-2.2324667,-0.94062043,-0.39013671875,-0.546875,0.0243964195251465,-1.999267578125,-1.5867966,-0.99138272,-13.7626065249,-0.1127700805664061,-1.595924437046051,-1.7811279296875,-12.00630512407,-1.598932266235351,-1.08277504,-6.6901161,-0.25
turkey,patient,-0.31754506,-1.84943858,-2.0961915500000003,0.203125,0.21875,-0.1409868597984312,-2.0006103515625,-1.71804402,-0.7921028299999999,-9.7176544842,0.0945549011230468,-1.3978433310985563,-1.343505859375,-12.29347638195,-1.1482677459716797,-2.79868679,-8.142777685,-0.390625
upholsterer,agent,0.5521763000000001,0.35884675,0.6405874999999999,-0.03125,0.234375,0.6445426344871519,-1.249755859375,-0.6258460000000001,-1.00614933,7.401429462399999,0.3178123831748962,-1.107661247253418,-1.374755859375,2.48423876,-1.01252943277359,-3.2925433,-5.427387599999999,-0.3125
valve,patient,0.18148546,-1.71903863,1.01079083,-0.46875,-0.8125,-0.705497682094574,-2.2490234375,-1.5666704,-0.15932268,-4.7177873157,-0.2174643874168396,-1.7587555646896362,-2.31280517578125,-8.09319657,-0.8298425078392029,-1.30958215,-8.29181788,-0.328125
van,patient,-0.2660616999999999,-1.26779485,1.0136284999999998,0.640625,-0.359375,-0.3176651000976561,0.0,-0.9403983,-0.1913376399999999,-10.76691898384,-0.0294156074523924,-1.1072025299072266,-1.813232421875,-3.686127396,-1.5406474769115448,-1.87557788,-8.122278190000001,-0.40625
vegetable,patient,-0.0112364999999999,-1.6067352,-0.92479514,-0.078125,-0.21875,-0.1617698669433591,-1.50048828125,-1.6605252,-1.22971158,-13.0410763814,0.2739639282226562,-1.340111792087555,-2.5302734375,-12.67183173844,-0.6525726318359375,-2.9908204,-6.814235060000001,-0.578125
vehicle,patient,0.20845656,-0.50275035,0.3648599999999999,0.015625,-0.484375,-0.3752098083496091,0.0,-1.52857955,-0.4580306600000001,-0.99770365,-0.5042943954467773,-1.3943204879760742,-1.9688720703125,-8.865289200000001,-1.120103895664215,-2.74777973,-6.33895223,-0.65625
verse,patient,0.2679107,-1.3329831,-0.51234175,-0.28173828125,-0.265625,-0.197639465332031,0.2490234375,-1.75730218,-0.4241105599999999,-9.349348937,0.1705884933471677,-0.842744767665863,-2.1568603515625,-9.017031475,-0.8746337294578552,-0.02110314,-5.5630149,-0.1875
view,patient,-0.31646857,-1.6523759,-0.0382386399999999,0.6953125,-0.40625,-0.2005271911621093,-0.75,-0.94334905,-0.7109107299999999,-13.6146152727,0.5102062225341795,-1.112034797668457,-1.844482421875,-4.558004103,-1.1091938614845276,-2.3740827,-6.08562557,-0.62548828125
violin,patient,-0.5031332,-1.4245882400000005,0.06298364,-0.984619140625,-0.90625,-0.2684244513511656,-2.75,-2.30283361,-0.73318097,-7.6825061398,-0.4125251770019531,-1.485629141330719,-1.75,-11.71954322567,-1.7788753807544708,-2.1461169,-8.00835344,0.421875
violinist,agent,0.1027044999999999,-0.89893626,1.16022307,-0.96826171875,-0.296875,0.523183822631836,-2.2490234375,-2.05542272,-0.90594106,10.2040794825,-0.2666568756103515,-1.2296790778636932,-1.4998779296875,-9.110344046,-1.4224767088890071,-3.3574957600000004,-6.5743394,0.4375
waiter,agent,-0.0611496,-1.2746650000000002,1.03920968,-0.34326171875,-1.140869140625,1.613603591918945,-1.5,-1.7838412999999995,-1.53111634,15.53415092436,0.730245053768158,-0.9656591713428496,-1.87548828125,-2.7136705,-0.8105659484863283,-3.2079022000000004,-5.8570353,-1.093994140625
waitress,agent,-0.04072184,-1.5201521299999998,0.7962687999999999,-0.65625,-1.06298828125,1.4081841111183169,-1.4990234375,-1.86299025,-1.07706074,14.13768480005,0.4835433959960937,-1.0588951408863068,-1.7803955078125,-7.755871396000001,-0.3322687149047851,-3.3048854,-6.648111699999999,-0.687744140625
wall,patient,-0.7229757600000001,-1.6916865,0.80751798,-0.67138671875,-0.5625,-0.0430049896240234,-2.50048828125,-1.50614936,-0.5202787,-12.8373974148,-0.0573948025703431,-1.2946386337280271,-2.1868896484375,-8.710507278,-1.3349694907665253,-2.94562809,-7.0920000000000005,-0.3125
window,patient,-0.2079290999999999,-1.0211200000000002,0.95295352,0.078125,-0.40625,0.2552089691162109,-1.25,-1.13472457,-0.5125979499999999,-13.4458338672,0.36457359790802,-1.0184049606323242,-1.625244140625,-8.598120166400001,-1.6795320212841034,-2.46550491,-5.844521,-0.078125
windshield,patient,0.0249367,-0.9233809,0.2557388599999999,0.203125,-0.25,-0.5560750961303711,-2.000244140625,-1.5233621,-0.75547998,-12.2420019694,0.0592002272605897,-1.0940179824829102,-1.656005859375,-9.9095421967,-1.376603126525879,-0.39377765,-6.21456259,0.359375
woman,agent,0.1852538999999999,-1.55905532,-1.33451262,-0.171875,-0.15625,0.1973419189453127,-1.5,-1.35313885,-0.78761487,7.67385381,0.5679169297218323,-1.4034700393676758,-1.25,-12.18970848,-0.9197053909301758,-5.1144906500000005,-9.32021535,-0.328125
wood,patient,-0.0803075,-0.93961735,0.55288305,-0.79638671875,-0.09375,-0.4493637084960937,-2.2493896484375,-1.62196925,-1.00292586,-12.8895297456,0.135880470275879,-0.8282098472118378,-2.40692138671875,-12.12338169939,-1.4800472557544708,-3.985973424,-6.905551652000001,-0.484375
wool,patient,-0.4759320699999999,-1.16198054,0.7197849000000001,-0.046875,0.015625,-0.1180800795555114,-1.250244140625,-1.5431946,-0.3162423000000001,-13.7315859904,0.0165348052978515,-0.7302217483520508,-1.6253662109375,-11.5427564767,-1.522386521100998,-1.5277583,-5.59537193,0.140625
worker,agent,0.25191405,-0.4786043,1.4395602200000002,0.453125,-0.07763671875,0.0600605010986328,-1.0,-1.1588458,-0.2982216399999999,13.5485463186,0.7639403343200684,-0.2361326217651369,-1.218994140625,-0.252178,0.079218864440918,-2.045741,-4.4471313,0.234375
wound,patient,-0.19263794,-2.1650875000000003,-0.93542835,-0.50048828125,-0.265625,-0.8825340270996094,-2.4990234375,-1.46026038,-0.7192020000000001,-10.697583894,0.6398068070411684,-0.9969244301319122,-1.65625,-7.99989835,-1.0361928343772888,-2.09142578,-7.1738466800000005,-0.109375
yarn,patient,-0.2045707,-1.50838193,0.3399569999999999,-0.421875,-0.3125,0.3252315521240234,-1.5,-1.95997785,-0.47891377,-13.2278293483,0.1530399322509765,-1.05522158741951,-2.1246337890625,-12.49205624817,-1.3388576805591583,-1.71930477,-7.62030907,0.359375
